time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,0.49710198144571993,-0.22474877578187366,17.045027488700565,6.275447692510227,6.224271139475011,0.0,0.70733242447963,-0.25113831824178096,4.767971370022576,-0.049938256009643855,-0.05140544102653005,0.0,428.76425706808584,428.59522940569036,430.9173922092147,429.41709960755236
2.700000000000002,0.540588642597428,-0.2399657675603082,17.331148479685407,6.272252979536738,6.220780841446526,0.0,0.7425007024573058,-0.2563632551826467,4.769352538775336,-0.0608482224422305,-0.07727203805357861,0.0,428.1638650230498,425.95445634322886,428.3317668423608,427.4007836047743
2.760000000000002,0.5865635060710673,-0.25561148072166845,17.622269960519883,6.268855255026587,6.216114933149891,0.0,0.7904648571419319,-0.2655425441902699,4.93393517835459,-0.04930358625586852,-0.07876943029610095,0.0,477.81138448824225,477.6928536597569,478.05870590630025,478.9356809797114
2.820000000000002,0.6353500607921373,-0.27184463208580084,17.920743921414253,6.265644006139091,6.210860058953671,0.0,0.8362069557902201,-0.2758598932872418,5.014779630553918,-0.06367199134459978,-0.11803244587457504,0.0,456.2807091993226,453.12788082470297,454.81343584524257,453.65914166144944
2.880000000000002,0.6869437394453071,-0.28875140387170695,18.22336716914576,6.26201902569106,6.20429824736876,0.0,0.8842084263357464,-0.2880479276091884,5.072318019991048,-0.05459442539281814,-0.09606146688932189,0.0,447.25323559069767,449.0286128807686,447.7268934510569,448.46235216365
2.940000000000002,0.7418383072222898,-0.30653733092524077,18.533171974791895,6.2597924685735755,6.199477660497585,0.0,0.9461286918096601,-0.3050952817586329,5.25359777842593,-0.015126843202077076,-0.05984957768624357,0.0,485.45383457322225,488.1586430845775,483.785859346144,486.74800825349234
3.000000000000002,0.7999775344173817,-0.3252291806685377,18.84706608700989,6.259138558602309,6.195840003069659,0.0,0.9921458991064435,-0.31803275247558116,5.2096874987128015,-0.003557336253799083,-0.06223023059858106,0.0,418.46220794264906,418.2520212928384,416.8235996135064,417.83373938123094
3.0600000000000023,0.8609415327697307,-0.3447074823401315,19.15837846029687,6.2589810080812605,6.1918165357787736,0.0,1.0403072373672786,-0.3312632429624593,5.167526442699139,-0.0008249482047615918,-0.07907038406665094,0.0,419.38493794331384,417.91562093084474,417.44036451408715,417.67882675930105
3.1200000000000023,0.9253779801398574,-0.3651164703903697,19.472721568276878,6.259083538025287,6.186794648779802,0.0,1.1080294244868292,-0.3490161795336028,5.309830658456136,0.0063480297457939065,-0.09508341083117762,0.0,476.8226230594577,475.592230551433,475.35237228178096,475.9017723501026
3.1800000000000024,0.9940708846777115,-0.38660650068816194,19.79641312938064,6.259496333110512,6.180805123110854,0.0,1.182297951577163,-0.36725308409282326,5.478971806833819,0.007923063171688952,-0.1115641707344402,0.0,485.5768044259951,484.3308678472127,485.5334401453834,485.6514946010217
3.2400000000000024,1.0672326892236936,-0.40915227289370587,20.12903300029758,6.260176576227758,6.174784715214939,0.0,1.257019835579905,-0.3841944083321268,5.607604169870278,0.017415191505684748,-0.08416355026157865,0.0,475.0234098682509,477.1119270556105,473.9856793123617,474.7145967807086
3.3000000000000025,1.145166748740586,-0.43273244689760426,20.470873585773873,6.26082261588758,6.16933102287339,0.0,1.341258273409732,-0.4016880222409602,5.786062949994534,-0.007846843933002433,-0.10983843083328858,0.0,492.5199297739123,490.610633855434,491.81918113647225,489.94419097022313
3.3600000000000025,1.2277877321204456,-0.4572565602188825,20.819100510218306,6.260866885686127,6.162858496145173,0.0,1.4133414119744026,-0.41579273345496465,5.821184299749025,0.013949194064674063,-0.10421614324400594,0.0,451.22054633070286,451.6642416371936,448.28386616433346,450.0518437468126
3.4200000000000026,1.3146883081260583,-0.4825924240223583,21.168079878231847,6.261775597509045,6.1566855252402775,0.0,1.4838655536727576,-0.4286614763345151,5.811381855514933,0.01743580349358867,-0.10034337361420215,0.0,436.6288654886179,436.942504714749,436.3838124345143,436.6747201152233
3.4800000000000026,1.4065115610387118,-0.5087809955357927,21.521030318043362,6.26302112811759,6.15050425269941,0.0,1.5774518206263028,-0.444149673817566,5.952733597720135,0.026690646922681284,-0.10899605577958586,0.0,483.3336497312701,482.6726364951711,483.2889301152417,483.9860610843888
3.5400000000000027,1.504386587257673,-0.5359137123045401,21.884681079070983,6.264947945783883,6.143726728518139,0.0,1.6856589616036537,-0.46003862049852323,6.167607263611833,0.04120284330021536,-0.12236553017524943,0.0,506.82733830963974,505.8556190775762,505.3711442723577,506.4165022763417
3.6000000000000028,1.608281947732503,-0.5638702099940949,22.2567108774082,6.267320824540574,6.136513510606878,0.0,1.7781473787419038,-0.4716037192138457,6.232833032270748,0.036014834921211054,-0.11624589693246595,0.0,465.2470362238156,465.71369838055625,464.88878951715935,464.482725584896
3.660000000000003,1.717221966670263,-0.5924089029407532,22.62832461200605,6.2692932232750085,6.129201914157424,0.0,1.8537610380340332,-0.47953645068086564,6.154553635676244,0.025706037160300486,-0.13648947482657062,0.0,419.34836130524144,417.5709397923841,422.44481818499406,421.5552132218354
3.720000000000003,1.830914535480533,-0.6214045218991813,22.995884545965378,6.270618179346531,6.1212031148050805,0.0,1.9366462757890655,-0.486874448409559,6.0975498578659,0.013619089536518794,-0.12762268067191593,0.0,426.36838672650464,427.1082139418103,427.44285119234564,426.41134096240114
3.780000000000003,1.9497611908182721,-0.6508245615034479,23.360359552272175,6.272626074591898,6.114025274307416,0.0,2.025506759646815,-0.49367050580310706,6.051657425438656,0.05727209898827605,-0.10715213212387094,0.0,429.17953190941256,430.9001820128893,428.6995626582157,432.3941475329258
3.840000000000003,2.0741151358990266,-0.6806176911643119,23.722447688635203,6.275970495839978,6.107626199206706,0.0,2.12014055861735,-0.4991594465385735,6.017929920711796,0.052487370053319625,-0.10566867785012302,0.0,434.26953083285633,434.38371376748097,434.2752488452938,433.8758058160187
3.900000000000003,2.2043066755858622,-0.7106880187508948,24.082820857178316,6.2794240094997384,6.1012349319531705,0.0,2.220084687006401,-0.5029110650396138,5.99442254350299,0.06614316088144084,-0.10828140133189702,0.0,437.81832261732853,437.5906955922533,436.91444370829464,438.05404808039617
3.960000000000003,2.3409546006524415,-0.7409290831359493,24.44368939385855,0.00046857587386028854,6.09468842778783,0.0,2.335358298945324,-0.5047459454061344,6.034067454834712,0.07802640701420017,-0.11081439258630318,0.0,457.9391905680542,457.72749650306224,457.55606154462924,458.5049253273514
